night,eff,eff_poor,tst,waso,waso_poor,sol,rem_pct,n3_pct,restorative_pct,tib,deep,rem,bedtime,waketime,nap_min,steps,kcal,eff_lag1,bedtime_lag1,bedtime_sd7,weekend
2025-12-21,93.0,0.0,507.0,23.0,0.0,12.5,30.57199211045365,23.668639053254438,54.24063116370809,547.5,120.0,155.0,0.7333333333333333,9.783333333333333,0.0,0.18108028147379132,-0.24314217568516316,-0.9044782441991258,0.37446666483368435,-1.0169797125157454,-0.6207423788637529
2025-12-22,82.0,1.0,513.0,47.0,1.0,30.0,19.103313840155945,27.290448343079923,46.393762183235864,627.5,140.0,98.0,-0.05000000000000071,9.783333333333333,0.0,0.16577421819207225,1.2559260894907,1.6592390998533428,0.42183177321857823,-1.0151569633368682,-0.6207423788637529
2025-12-23,93.0,0.0,545.0,20.0,0.0,10.0,23.853211009174313,21.10091743119266,44.95412844036697,587.5,115.0,130.0,0.6333333333333333,10.216666666666667,0.0,-0.7145563305564977,-0.6496691628514989,-0.9044782441991258,-0.023400245599424774,-0.8746374813697295,-0.6207423788637529
2025-12-24,84.0,1.0,560.0,30.0,0.0,15.0,33.92857142857143,23.571428571428573,57.5,662.5333333333333,132.0,190.0,1.25,11.333333333333334,0.0,0.659742624102097,0.09986496973643265,1.6592390998533428,0.36499364315670557,-1.2240048370546142,-0.6207423788637529
2025-12-25,79.0,1.0,552.0,48.0,1.0,35.0,27.17391304347826,25.72463768115942,52.89855072463768,697.5,142.0,150.0,0.35,10.933333333333334,0.0,0.4269049341801886,-0.12245447637015723,-0.4383478180077679,0.7154954452049204,-1.1756874106520165,-0.6207423788637529
2025-12-26,85.0,0.0,385.0,15.0,0.0,40.0,27.272727272727273,24.675324675324674,51.94805194805195,455.0,95.0,105.0,0.38333333333333336,7.716666666666667,0.0,0.06790817720895935,-0.471813605966227,-1.6036738834861628,0.2039522746480663,-1.3118332863332556,1.6109742689559305
2025-12-27,90.0,0.0,480.0,20.0,0.0,25.0,27.083333333333332,17.708333333333332,44.791666666666664,535.0,85.0,130.0,2.7666666666666666,11.516666666666667,0.0,1.3935060214257207,1.6561010924825617,-0.2052826049120889,0.2228983180020239,-1.3239225628935223,1.6109742689559305
2025-12-28,88.0,0.0,330.0,5.0,0.0,35.03333333333333,24.242424242424242,19.696969696969695,43.93939393939394,372.53333333333336,65.0,80.0,1.9333333333333333,8.1,0.0,0.21401150853445963,-0.25584614403411116,0.960043460566306,1.5775404178099892,-0.4664468191486723,-0.6207423788637529
2025-12-29,87.0,0.0,600.0,60.0,1.0,17.5,27.5,26.666666666666668,54.166666666666664,692.55,160.0,165.0,-0.01666666666666572,11.283333333333333,0.0,0.6857165496710749,0.7985832289285723,0.49391303437494805,1.1038893339610503,-0.338288230236431,-0.6207423788637529
2025-12-30,87.0,0.0,318.0,12.0,0.0,30.0,27.67295597484277,28.30188679245283,55.9748427672956,365.0,90.0,88.0,4.033333333333333,10.033333333333333,200.0,-1.4376518655928627,-1.1451239284604706,0.2608478212792691,-0.00445420224546627,-0.3479590863031929,-0.6207423788637529
2025-12-31,84.0,1.0,528.0,17.0,0.0,42.5,18.560606060606062,18.939393939393938,37.5,625.0,100.0,98.0,1.15,10.95,0.0,1.5488857547401416,1.8212526810188856,0.2608478212792691,2.2974900652603765,0.43104275058219194,-0.6207423788637529
2026-01-01,87.0,0.0,535.0,55.0,1.0,17.516666666666666,26.16822429906542,24.299065420560748,50.467289719626166,612.5166666666667,130.0,140.0,0.95,11.083333333333334,0.0,0.24833419589346606,-0.43370170091938304,-0.4383478180077679,0.6586573151430477,0.43692840475274264,-0.6207423788637529
2026-01-02,82.0,1.0,552.0,39.0,0.0,60.0,27.17391304347826,23.55072463768116,50.72463768115942,672.5333333333333,130.0,150.0,1.2833333333333332,12.116666666666667,0.0,1.0864571155924472,2.729586417968667,0.2608478212792691,0.5449810550193024,0.3352447766272767,1.6109742689559305
2026-01-03,87.0,0.0,571.0,34.0,0.0,42.5,32.399299474605954,22.416812609457093,54.81611208406305,660.0,128.0,185.0,0.8333333333333334,11.633333333333333,0.0,0.9250477209852277,1.7894927601465156,-0.9044782441991258,0.7344414885588779,0.18775493361095252,1.6109742689559305
2026-01-04,87.0,0.0,510.0,45.0,1.0,25.0,21.568627450980394,22.54901960784314,44.11764705882353,587.5,115.0,110.0,1.3833333333333333,11.05,0.0,0.4658658225336554,-0.07799058714883925,0.2608478212792691,0.47866990328045095,0.10350628822194818,-0.6207423788637529
2026-01-05,88.0,0.0,534.0,36.0,0.0,27.5,35.95505617977528,14.9812734082397,50.93632958801498,607.5,80.0,192.0,1.5,11.466666666666667,0.0,-0.11669222237056165,1.1860542635714861,0.2608478212792691,0.7912796186207506,0.07468618331959742,-0.6207423788637529
2026-01-06,81.0,1.0,460.0,38.0,0.0,60.0,25.652173913043477,26.52173913043478,52.17391304347826,567.5,122.0,118.0,1.3333333333333333,10.633333333333333,0.0,-1.2609364077039242,-1.0816040867157306,0.49391303437494805,0.8575907703596021,-0.18316339859312303,-0.6207423788637529
2026-01-07,88.0,0.0,558.0,32.0,0.0,17.5,24.731182795698924,17.921146953405017,42.65232974910394,635.0,100.0,138.0,0.7166666666666667,10.833333333333334,0.0,-1.3870954747532451,-1.1514759126349445,-1.1375434572948049,0.7628605535898143,-1.5855414114829394,-0.6207423788637529
2026-01-08,85.0,0.0,685.0,43.0,1.0,60.0,23.357664233576642,22.18978102189781,45.54744525547445,805.05,152.0,160.0,-0.03333333333333499,13.083333333333334,0.0,1.1036184592719502,1.2559260894907,0.49391303437494805,0.41235875154159946,-1.481827638520226,-0.6207423788637529
2026-01-09,84.0,1.0,615.0,20.0,0.0,45.0,32.520325203252035,23.577235772357724,56.09756097560975,727.55,145.0,200.0,0.05,11.383333333333333,0.0,-1.514646002100904,-1.1832358335073145,-0.2052826049120889,-0.01392722392244653,-1.094749918983085,1.6109742689559305
2026-01-10,89.0,0.0,317.0,3.0,0.0,32.5,22.082018927444796,17.350157728706623,39.43217665615142,355.0,55.0,70.0,3.4333333333333336,9.3,0.0,-1.3022163965546212,-0.5988532894557069,-0.4383478180077679,0.03343788446244831,-0.9533002832798354,1.6109742689559305
2026-01-11,88.0,0.0,456.0,44.0,1.0,12.5,43.85964912280702,21.49122807017544,65.35087719298245,517.5,98.0,200.0,1.8166666666666667,10.35,158.0,1.285899758354241,0.049049096340640676,0.726978247470627,1.9564612848891407,-0.0738006688189838,-0.6207423788637529
2026-01-12,87.0,0.0,664.0,51.0,1.0,12.5,21.08433734939759,18.373493975903614,39.45783132530121,765.0333333333333,122.0,140.0,0.18333333333333332,12.316666666666666,0.0,-0.4710507783473306,0.5317998936006644,0.49391303437494805,1.037578182222199,-0.036825908846869926,-0.6207423788637529
2026-01-13,85.0,0.0,548.0,52.0,1.0,30.0,25.182481751824817,19.708029197080293,44.89051094890511,645.0,108.0,138.0,0.8333333333333334,11.333333333333334,0.0,-2.05638787825387,-1.9073620293973501,0.2608478212792691,0.10922205787827854,0.057873231144164525,-0.6207423788637529
2026-01-14,93.0,0.0,525.0,25.0,0.0,7.516666666666667,31.428571428571427,25.714285714285715,57.142857142857146,562.5166666666667,135.0,165.0,0.75,10.05,0.0,0.11939220824746898,0.8938629915456822,-0.2052826049120889,0.47866990328045095,0.05270121334989806,-0.6207423788637529
2026-01-15,76.0,1.0,512.0,123.0,1.0,35.05,36.71875,25.78125,62.5,670.1,132.0,188.0,0.7166666666666667,11.883333333333333,0.0,-0.3050031827456509,-0.5734453527578109,1.6592390998533428,0.431304794895557,0.050749666897177095,-0.6207423788637529
2026-01-16,94.0,0.0,548.0,12.0,0.0,12.5,25.547445255474454,23.722627737226276,49.27007299270073,582.5,130.0,140.0,2.5166666666666666,12.05,0.0,-0.33376002891130496,-0.28125408073200714,-2.3028695227731997,0.41235875154159946,-0.06985598164408986,1.6109742689559305
2026-01-17,79.0,1.0,585.0,121.0,1.0,22.516666666666666,19.145299145299145,30.427350427350426,49.572649572649574,735.05,178.0,112.0,0.23333333333333334,12.35,0.0,-0.11205402137610132,1.0526625959075322,1.892304312949022,1.4354450926553075,-0.07257685008976561,1.6109742689559305
2026-01-18,90.0,0.0,493.0,17.0,0.0,32.5,24.34077079107505,27.383367139959432,51.724137931034484,545.0,135.0,120.0,1.15,10.183333333333334,0.0,-1.2637193283006005,-1.2785155961244246,-1.6036738834861628,0.1376411229092149,-0.5847367956465387,-0.6207423788637529
2026-01-19,89.0,0.0,272.0,18.0,0.0,15.0,29.41176470588235,22.058823529411764,51.470588235294116,305.03333333333336,60.0,80.0,6.5,11.583333333333334,0.0,0.3271836127992916,-0.46546162179175304,0.960043460566306,0.6586573151430477,-0.7002470119275995,-0.6207423788637529
2026-01-20,89.0,0.0,395.0,15.0,0.0,15.0,23.29113924050633,24.050632911392405,47.34177215189873,442.5,95.0,92.0,0.5833333333333334,7.666666666666667,0.0,0.44221099746190773,0.8176391814519942,0.726978247470627,3.699497273453236,1.5818142361208125,-0.6207423788637529
2026-01-21,91.0,0.0,565.0,25.0,0.0,7.5,23.36283185840708,22.654867256637168,46.017699115044245,622.5,128.0,132.0,0.016666666666666666,9.983333333333333,0.0,-1.8643663570832127,-0.28125408073200714,0.726978247470627,0.33657457812576924,1.6154019321444644,-0.6207423788637529
2026-01-22,88.0,0.0,576.0,29.0,0.0,20.0,13.88888888888889,23.958333333333332,37.84722222222222,650.0333333333333,138.0,80.0,0.35,10.766666666666667,0.0,-0.35602339368471453,-0.7894128146899269,1.193108673661985,0.014491841108490751,1.7344529462424636,-0.6207423788637529
2026-01-23,85.0,0.0,565.0,40.0,0.0,42.5,20.353982300884955,26.548672566371682,46.902654867256636,665.0333333333333,150.0,115.0,1.15,11.95,0.0,-0.4497150537728131,-0.10975050802120924,0.49391303437494805,0.2039522746480663,1.782740238656108,1.6109742689559305
2026-01-24,87.0,0.0,665.0,40.0,0.0,50.03333333333333,26.76691729323308,20.30075187969925,47.067669172932334,765.0333333333333,135.0,178.0,-0.6000000000000014,11.983333333333333,0.0,0.4134541512962537,2.1197959372191635,-0.2052826049120889,0.6586573151430477,1.732734317642116,1.6109742689559305
2026-01-25,92.0,0.0,586.0,37.0,0.0,7.5,30.37542662116041,25.255972696245735,55.63139931740614,640.0,148.0,178.0,1.0,11.5,0.0,-0.1983245598730634,1.141590374350168,0.2608478212792691,-0.3360099609397249,1.8833958590631616,-0.6207423788637529
2026-01-26,92.0,0.0,550.0,25.0,0.0,15.0,23.636363636363637,25.818181818181817,49.45454545454545,597.5,142.0,130.0,0.4166666666666667,10.25,0.0,-0.4729060587451147,-0.9736203557496728,1.4261738867576639,0.5734001200502388,1.8871925529918403,-0.6207423788637529
2026-01-27,83.0,1.0,483.0,73.0,1.0,22.5,15.527950310559007,20.70393374741201,36.231884057971016,582.55,100.0,75.0,0.6666666666666666,10.3,0.0,-0.0076944990007439765,2.0054602220786317,1.4261738867576639,0.24184436135598145,-1.0135012573366047,-0.6207423788637529
2026-01-28,89.0,0.0,775.0,81.0,1.0,10.0,25.806451612903224,23.483870967741936,49.29032258064516,870.0333333333333,182.0,200.0,-4.533333333333335,9.883333333333333,0.0,-1.2224393394499036,-1.3547394062181126,-0.6714130311034469,0.3839396865106631,-1.005805927174623,-0.6207423788637529
2026-01-29,86.0,0.0,543.0,57.0,1.0,22.5,23.02025782688766,23.572744014732965,46.59300184162063,630.0,128.0,125.0,-0.216666666666665,10.166666666666666,0.0,-0.13338974595061884,0.7350633871838322,0.726978247470627,-2.571643076706717,1.2528263736496403,-0.6207423788637529
2026-01-30,80.0,1.0,557.0,48.0,1.0,50.0,23.33931777378815,22.44165170556553,45.78096947935368,695.1,125.0,130.0,-1.0,9.916666666666666,0.0,-0.12040278316612991,-0.509925511013071,0.02778260818359008,-0.11813046236921121,1.2272747470283134,1.6109742689559305
2026-01-31,85.0,0.0,435.0,35.0,0.0,27.5,21.379310344827587,27.586206896551722,48.96551724137931,512.5666666666667,120.0,93.0,2.7,11.0,0.0,0.05213829382779424,3.129761420960529,-1.3706086703904838,-0.5633624811872148,1.0659295528565274,1.6109742689559305
2026-02-01,87.0,0.0,565.0,38.0,0.0,22.516666666666666,32.389380530973455,28.672566371681416,61.06194690265487,645.0666666666667,162.0,183.0,-0.9166666666666679,9.5,0.0,1.3777361380445556,2.4183391934194414,-0.2052826049120889,1.5396483311020743,1.6847158579735986,-0.6207423788637529
2026-02-02,85.0,0.0,565.0,35.0,0.0,55.016666666666666,22.123893805309734,22.123893805309734,44.24778761061947,665.0666666666667,125.0,125.0,-0.9166666666666679,10.0,0.0,0.16855713878874842,0.15703282730669862,0.2608478212792691,-0.5159973728023216,1.610790364883994,-0.6207423788637529
2026-02-03,84.0,1.0,608.0,47.0,1.0,35.0,23.026315789473685,21.38157894736842,44.4078947368421,722.55,130.0,140.0,-1.533333333333335,9.966666666666667,0.0,0.17597826037988495,-0.44640566926833103,-0.2052826049120889,-0.5159973728023216,1.5683493680543263,-0.6207423788637529
2026-02-04,82.0,1.0,578.0,77.0,1.0,47.5,32.00692041522491,18.685121107266436,50.69204152249135,702.5666666666667,108.0,185.0,-1.6166666666666671,10.1,0.0,3.1003639873871207,3.7268479333610847,-0.4383478180077679,-0.8664991748505366,1.477830916620753,-0.6207423788637529
2026-02-05,84.0,1.0,297.0,23.0,0.0,25.0,31.986531986531986,10.1010101010101,42.08754208754209,355.0,30.0,95.0,-0.8666666666666671,4.883333333333333,0.0,3.1077851089782573,3.7141439650121364,-0.9044782441991258,-0.9138642832354299,0.43980061971759127,-0.6207423788637529
2026-02-08,87.0,0.0,580.0,53.0,1.0,12.5,26.724137931034484,18.103448275862068,44.827586206896555,667.5333333333333,105.0,155.0,-0.8000000000000007,9.95,0.0,-1.229396640941594,-0.8021167830388748,-0.6714130311034469,-0.3360099609397249,-1.317112024104119,-0.6207423788637529
2026-02-09,84.0,1.0,674.0,61.0,1.0,30.0,21.068249258160236,28.189910979228486,49.25816023738872,797.6,190.0,142.0,-1.8000000000000007,10.95,0.0,0.2919332852413931,1.306741962886492,0.2608478212792691,-0.44968622106346984,-1.298012172373513,-0.6207423788637529
2026-02-10,83.0,1.0,655.0,60.0,1.0,17.5,22.595419847328245,26.717557251908396,49.31297709923664,785.0833333333334,175.0,148.0,0.4166666666666667,12.616666666666667,0.0,-0.04526392705587262,1.135238390175694,-0.4383478180077679,-1.0180675216821966,-1.1551450005230275,-0.6207423788637529
2026-02-11,78.0,1.0,210.0,15.0,0.0,35.0,21.428571428571427,19.047619047619047,40.476190476190474,267.5,40.0,45.0,1.1166666666666667,5.45,140.0,-0.9061140316277092,-0.668725115374921,-0.6714130311034469,0.24184436135598145,-0.6843188848827431,-0.6207423788637529
2026-02-12,83.0,1.0,380.0,20.0,0.0,40.0,26.31578947368421,22.36842105263158,48.68421052631579,457.5,85.0,100.0,-1.1166666666666671,6.216666666666667,100.0,-0.2836674581711334,-0.8021167830388748,-1.8367390965818418,0.6397112717890902,-0.29493033925526185,-0.6207423788637529
2026-02-13,82.0,1.0,577.0,78.0,1.0,35.0,21.663778162911612,20.797227036395146,42.46100519930676,700.0,120.0,125.0,0.4166666666666667,11.916666666666666,0.0,0.3837696649317076,0.1316248906088026,-0.6714130311034469,-0.6296736329260665,-0.25227713521233625,1.6109742689559305
2026-02-14,86.0,0.0,525.0,25.0,0.0,15.0,28.19047619047619,21.904761904761905,50.095238095238095,610.05,115.0,148.0,0.5833333333333334,10.0,0.0,0.8100203363226116,2.1007399846957413,-0.9044782441991258,0.24184436135598145,-0.312009230495673,1.6109742689559305
2026-02-15,87.0,0.0,575.0,50.0,1.0,30.033333333333335,24.0,26.956521739130434,50.95652173913044,662.5833333333334,155.0,138.0,-0.10000000000000142,10.816666666666666,0.0,-0.9933122103235634,-1.1451239284604706,0.02778260818359008,0.33657457812576924,-0.23676714062131696,-0.6207423788637529
2026-02-16,91.0,0.0,655.0,50.0,1.0,12.5,35.87786259541985,24.427480916030536,60.30534351145038,717.5333333333333,160.0,235.0,-1.3999999999999986,10.566666666666666,0.0,0.6527853226104066,1.0018467225117402,0.2608478212792691,-0.05181931063036151,-0.29656203199685993,-0.6207423788637529
2026-02-17,85.0,0.0,495.0,55.0,1.0,30.0,25.252525252525253,26.262626262626263,51.515151515151516,582.5,130.0,125.0,0.65,10.316666666666666,0.0,-0.04294482655864246,-0.29395804908095513,1.193108673661985,-0.7907150014347047,-0.4693139267175426,-0.6207423788637529
2026-02-18,81.0,1.0,275.0,15.0,0.0,45.0,27.272727272727273,30.90909090909091,58.18181818181818,340.0,85.0,75.0,-0.43333333333333357,5.15,157.0,0.9681829902337088,0.1887927481790686,-0.2052826049120889,0.37446666483368435,-0.43362513923686363,-0.6207423788637529
2026-02-19,75.0,1.0,557.0,133.0,1.0,37.5,27.82764811490126,29.084380610412925,56.91202872531418,740.0,162.0,155.0,-6.766666666666666,5.366666666666666,0.0,1.0873847557913392,0.6270796562177744,-1.1375434572948049,-0.24127974416993644,-0.6382432983953805,-0.6207423788637529
2026-02-20,82.0,1.0,480.0,35.0,0.0,35.0,36.458333333333336,32.291666666666664,68.75,582.5,155.0,175.0,-6.433333333333334,2.7333333333333334,0.0,0.10686906556242609,-0.1605663814170012,-2.535934735868879,-3.8410279814218717,2.3177852160261287,1.6109742689559305
2026-02-21,81.0,1.0,467.0,73.0,1.0,32.5,30.406852248394003,31.049250535331907,61.45610278372591,575.0,145.0,142.0,-5.216666666666665,4.316666666666666,0.0,1.5655832783201988,1.109830453477798,-0.9044782441991258,-3.651567547882297,3.2756235541927556,1.6109742689559305
2026-02-22,86.0,0.0,383.0,45.0,1.0,12.5,17.754569190600524,30.026109660574413,47.78067885117493,445.0,115.0,68.0,-5.116666666666667,2.216666666666667,0.0,1.8341351158994517,0.47463203603039844,-1.1375434572948049,-2.960036965462845,3.2348390643216183,-0.6207423788637529
2026-02-25,93.0,0.0,453.0,17.0,0.0,12.5,18.763796909492275,24.282560706401767,43.04635761589404,485.0,110.0,85.0,-1.5,6.55,0.0,1.6713342609938941,0.06175306468958867,-0.6714130311034469,-1.6717060173937315,1.9227983016439116,-0.6207423788637529
2026-02-26,88.0,0.0,707.0,78.0,1.0,7.5,7.779349363507779,22.913719943422915,30.693069306930692,800.0,162.0,55.0,-3.4499999999999993,9.75,0.0,-0.07494841342041872,-0.586149321106759,1.6592390998533428,-0.8475531314965782,1.3591969959959778,-0.6207423788637529
2026-02-27,74.0,1.0,277.0,68.0,1.0,17.5,29.6028880866426,30.685920577617328,60.288808664259925,372.5,85.0,82.0,1.7666666666666666,7.816666666666666,0.0,-0.2437789296187746,-0.3320699541277991,0.49391303437494805,-1.955896667703095,0.9550695621996177,1.6109742689559305
2026-02-28,85.0,0.0,553.0,77.0,1.0,17.5,40.6871609403255,23.146473779385172,63.833634719710666,652.5,128.0,225.0,-1.2333333333333343,9.566666666666666,163.0,-1.0276348976825698,-0.6242612261536029,-2.7689999489645576,1.0091591171912626,2.2781372664602126,1.6109742689559305
2026-03-01,93.0,0.0,480.0,10.0,0.0,22.5,21.875,18.75,40.625,517.5,90.0,105.0,-2.9333333333333336,5.6,0.0,0.11243490675577848,-0.3701818591746431,-0.2052826049120889,-0.6959847846649182,1.854039870933575,-0.6207423788637529
2026-03-02,90.0,0.0,622.0,51.0,1.0,5.0,25.723472668810288,21.221864951768488,46.945337620578776,687.5,132.0,160.0,-3.6499999999999986,7.65,0.0,-1.640805069150225,-0.8719886089580888,1.6592390998533428,-1.6622329957167534,1.146723414160962,-0.6207423788637529
2026-03-03,91.0,0.0,312.0,13.0,0.0,15.0,11.217948717948717,17.628205128205128,28.846153846153847,342.5,55.0,35.0,-0.18333333333333357,5.483333333333333,0.0,2.04239034055072,0.6334316403922483,0.960043460566306,-2.0695729278268398,1.112603588047307,-0.6207423788637529
2026-03-04,87.0,0.0,605.0,70.0,1.0,15.0,28.09917355371901,28.925619834710744,57.02479338842975,692.5333333333333,175.0,170.0,-2.966666666666665,8.533333333333333,0.0,1.3596471541661603,0.25231258992380856,1.193108673661985,-0.09918441901525472,1.2016830911816152,-0.6207423788637529
2026-03-05,87.0,0.0,642.0,68.0,1.0,25.0,30.8411214953271,22.118380062305295,52.9595015576324,737.5333333333333,142.0,198.0,-3.0500000000000007,9.2,0.0,1.6940614458667498,0.1951447323535426,0.2608478212792691,-1.6811790390707098,1.3080611343465542,-0.6207423788637529
2026-03-06,91.0,0.0,703.0,42.0,1.0,10.0,24.182076813655762,23.470839260312946,47.652916073968704,772.5,165.0,170.0,-3.333333333333332,9.25,0.0,1.6365477535354418,0.3031284633196005,0.2608478212792691,-1.7285441474556051,1.2279854427771293,1.6109742689559305
2026-03-07,84.0,1.0,562.0,93.0,1.0,5.0,24.02135231316726,20.462633451957295,44.48398576512456,667.5,115.0,135.0,-2.1999999999999993,8.8,0.0,0.7826549504552957,0.22055266905143858,1.193108673661985,-1.8895855159642432,0.09146412837481,1.6109742689559305
2026-03-08,84.0,1.0,418.0,22.0,0.0,57.5,20.33492822966507,23.444976076555022,43.7799043062201,500.0,98.0,85.0,-2.616666666666667,5.666666666666667,0.0,1.5883104631930545,0.4682800518559244,-0.4383478180077679,-1.2454200419296866,-0.08773219087533511,-0.6207423788637529
